id,created_at,text
678256876560093185,2015-12-19 16:53:35,Great win @NorwichCityFC
677593893362380800,2015-12-17 20:59:07,"RT @NBA: Throwing it back to @swish41's first 40 point game... as he scored 42 on May 14, 2001 for the @DallasMavs! #TBT
https://t.co/6BYU1…"
673705518196764672,2015-12-07 03:28:07,🏹
673274369213341696,2015-12-05 22:54:53,@paugasol   Hahaha. My bad amigo. Let me know what prize I won....
673218276764155904,2015-12-05 19:11:59,@paugasol   https://t.co/2Nm49A8B1i   #pau1000  congrats
672105539560583168,2015-12-02 17:30:22,@CJMcCollum did the old man dirty last night. At least my skating lessons this summer paid off.... https://t.co/61ItvJ1I9S
670063142374924291,2015-11-27 02:14:36,"RT @dallasmavs: From our family to yours, Happy Thanksgiving MFFLs! Have a great day! https://t.co/tNzk34hwFY"
668861741506367488,2015-11-23 18:40:40,RT @BMFSFJ: Starkmachen für #Kinderrechte! Basketballprofi Dirk Nowitzki @swish41 ist Botschafter für das Recht auf Beteiligung https://t.c…
667052207032897536,2015-11-18 18:50:14,Congrats to @PauGasol on being named the Global Impact Player. Well deserved! #GlobalGasol
667050691161104385,2015-11-18 18:44:12,RT @NBA: Words cannot properly describe this #WhiteChocolate @SacramentoKings #NBAmixtape! 🌪🌪🌪 https://t.co/IpB5ebNlss
664920127662460928,2015-11-12 21:38:06,"RT @NBA: Throwing it back to Dirk Nowitzki's first thirty point game as he scored 31 on 12/19 shooting November 23rd 1999!
https://t.co/xPr…"
664918722826469380,2015-11-12 21:32:31,RT @ChandlerParsons: #tbt tennis with @swish41 #itwasin https://t.co/cdJEF8zQ5a
664480202865537025,2015-11-11 16:30:00,"RT @dallasmavs: Netflix &amp; Chill? @swish41's documentary ""The Perfect Shot"" is now on Netflix! https://t.co/YnTjNfJcQr https://t.co/Zv0ra6vH…"
663577079427031040,2015-11-09 04:41:19,Wow
663559055567400960,2015-11-09 03:29:41,Congrats @FCDallas   Well done
660213723789787136,2015-10-30 21:56:32,Started off as too little and too slow and ended up as one of the best to ever do it.Great player and great teammate https://t.co/HFBH0z2P4B
660188822446043137,2015-10-30 20:17:35,"Wrote something about health and fitness. You might find it interesting, you might not...   https://t.co/eed9n2ellV"
659403489525633024,2015-10-28 16:16:57,RT @ToniKroos: Leon and me can't wait for my @dallasmavs and @swish41 to start into the new @NBA-season... https://t.co/Lpt7pGGKls https://…
658301462829596672,2015-10-25 15:17:54,Lurch was in the house last night....   @DannyBMFFL https://t.co/8AHIiNIA3s
657671745604886528,2015-10-23 21:35:37,"RT @deeporange_j: @swish41 I see about 4-4, 4-5 times. Both start on April 4th, finish up on April 5th."
657389920122773505,2015-10-23 02:55:45,Had this debate the other day in the locker room: Who wins a 40 yard dash between me and Peyton Manning???
656547126105640960,2015-10-20 19:06:47,@SportsSturm  ha. May the better team win
656291902522834944,2015-10-20 02:12:37,Wayyyyy stronger.... https://t.co/8VITXqgY2J
655594117263523841,2015-10-18 03:59:52,Congrats.  https://t.co/HBkKdMXlc3
655017789506228224,2015-10-16 13:49:45,Incredible  https://t.co/X2BSvMjgvX
654867928815263749,2015-10-16 03:54:15,Lol. My swing is wayyyy smoother than his.... https://t.co/Xan8OgGtmu
654663758724206592,2015-10-15 14:22:57,@BR_NBA  haters...
654494890139652096,2015-10-15 03:11:56,RT @dallasmavs: ⛳️ @swish41 from #MavsMasters earlier today! Enjoy! 😂🙌 https://t.co/DXZDTYm6A9
654422210459758592,2015-10-14 22:23:08,Wow.
654412260635357184,2015-10-14 21:43:35,Can't stand these afternoon games. Sayin all that: let's go rangers #NeverEverQuit
653371140568580097,2015-10-12 00:46:33,RT @Rangers: Very classy move by the @dallasmavs! #DFWSports comes together. #NeverEverQuit http://t.co/YdMoOBdVaO
653068307017302017,2015-10-11 04:43:12,Great night http://t.co/7IF7Qf7uRr
652842532154445825,2015-10-10 13:46:03,"Happy Birthday ING-DiBa, alles Gute zum 50. Geburtstag! Auf Deine nächsten 50! :) #50jahreingdiba @ing_diba_presse"
652570532223651840,2015-10-09 19:45:13,Diekman bringing that heat
652221708737187840,2015-10-08 20:39:07,Hope beltre is ok....
652176245539471361,2015-10-08 17:38:28,@SportsSturm agreed
652172016611557376,2015-10-08 17:21:40,"Alles Gute in Liverpool, Kloppo!!"
652148634641821696,2015-10-08 15:48:45,Our #Mavs Sell-a-thon starts NOW! Today only we have special #TEAMRED deals on group tix &amp; suites for select games. Call 214-658-7609 NOW!
651951116570066945,2015-10-08 02:43:53,Had the pleasure of meeting this courageous and inspirational young lady. Go check out her story. http://t.co/5JFbCLLA9m
